Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,Return on Equity,Return on Assets,Net Profit Margin,5Y Avg EBITDA Margin,EBITDA Margin,1Y Return vs Nifty,5Y CAGR,Debt to Equity,Long Term Debt to Equity
Inox Wind Energy Ltd,IWEL,Heavy Electrical Equipments,813.384325,716.25,-4.72211509433962,,,-20.0011611704598,,-15.8929400836043,-16.098752034726,,61.224739167215,21.0719992480496
Nalwa Sons Investments Ltd,NSIL,Asset Management,808.22660968,1572.6,18.7959676669767,1.030291776235,0.93829714343072,62.3007823819183,52.0485397741019,68.9655172413793,41.271407076652,12.3096955783934,0,0
Sukhjit Starch and Chemicals Ltd,SUKHJITS,Agro Products,808.12606,531.15,38.6478268770922,6.46078264765409,2.61984113062872,2.95819480795078,9.77315250406774,10.2893117351631,169.465764094306,30.0098417528652,85.4364554526873,59.5887940363112
Oriental Carbon & Chemicals Ltd,OCCL,Commodity Chemicals,805.75087026,826.7,10.199378104557,15.4265238574121,10.4558900410956,20.4398447606727,29.6544529157651,33.379042690815,-29.9078538436193,-1.29113076831178,33.7272064186725,21.6393143690737
Madhya Bharat Agro Products Ltd,MBAPL,Fertilizers & Agro Chemicals,804.8534439,385.75,39.7654863586956,14.4716144716145,8.92593327600275,10.8899171419348,25.4483598027596,22.4577639083181,353.755084749683,50.7787529849356,47.0875736475629,27.7718264595608
Arman Financial Services Ltd,ARMANFIN,Consumer Finance,804.23792064,963.15,75.8715019471696,5.905621483091,1.1545394640105,5.48483907689125,18.0261457272171,6.49901686846737,35.0665936452552,38.0202878904659,386.287213536089,354.733347611908
Nandan Denim Ltd,NDL,Textiles,801.2180088,168.9,-42.8001073076922,-3.89468537724564,-1.56272174036447,-1.68080808080808,11.7446707764105,8.01436588103254,425.247401811428,8.08485209031473,117.260047130756,55.6758592870942
Raghuvir Synthetics Ltd,RAGHUSYN,,801.15625,217.05,135.789194915254,23.7807335751714,8.12336500068844,3.28306716376385,9.65897175487895,7.23944132213011,947.871836200568,116.625550165133,61.0230547550432,47.2622478386167
Stylam Industries Ltd,STYLAMIND,Construction & Engineering,801.00768575,948.95,14.5347066911631,23.7712165980115,13.7359487550161,11.4659620505992,16.7106061180219,20.8243175765646,22.9670109255232,31.1574285370372,22.7982270186934,8.28290614761997
Antony Waste Handling Cell Ltd,AWHCL,Wellness Services,798.8296808,282.35,17.7360053463588,12.1324767330667,6.18031875844751,9.3684998751976,28.4546605363235,27.0966802562609,-8.94505184497265,,33.7437867148667,19.098508811568
Rajapalayam Mills Ltd,RAJPALAYAM,Textiles,796.7850968,907.35,7.874148599664,5.50090648893866,4.04590072169689,24.1873028014151,14.4658953859055,10.2806195620996,12.539512656562,2.04511001635594,32.7187696735318,15.9678980864763
John Cockerill India Ltd,COCKERILL,Industrial Machinery,792.790566215,1565,-27.2811619482106,-15.1892117917625,-6.39559834938102,-14.344242065255,4.67994675840847,-11.2345130559258,70.7223056231468,21.0110425881208,0.0969987447221271,0.0114116170261326
Makers Laboratories Ltd,MAKERSL,Pharmaceuticals,792.0989439,189,-2400.29983000004,-0.503087125543097,-0.314180987289946,-0.474615273982446,10.0807274805432,13.0591111750324,-42.8003227153543,14.5086024461791,19.1636825690193,8.66350929883332
Deccan Cements Ltd,DECCANCE,Cement,790.2331125,556,6.86442939975677,22.6866495216136,14.6465899476453,14.9884123636174,18.0397267283828,24.2285758925084,23.7578697738516,1.76411146815219,18.3691169442625,9.16508841177408
Digispice Technologies Ltd,DIGISPICE,Telecom Equipments,787.48700646,33.1,68.7161436701578,4.83585112667731,2.41435975224369,1.55573354329852,-0.326087947654245,4.92513202014578,-60.2337731317724,17.948384889355,14.0127652519894,0
Goodluck India Ltd,GOODLUCK,Iron & Steel,781.87790625,302.05,26.0192314891847,8.23851953392736,2.86645013282968,1.904309252218,8.00812997875089,7.75475285171103,341.20631988049,29.7618822663107,139.328186939286,33.4446067181306
Beekay Steel Industries Ltd,BEEKAY,Iron & Steel,774.13459068,413,9.51960883767831,15.908601835006,11.4333115408679,9.24479610745427,15.3456013070413,15.8646248991053,31.1120838234098,17.4300222585786,28.1179673321234,4.62068965517242
Eldeco Housing and Industries Ltd,ELDEHSG,,768.498115,785,14.1737018627813,22.7954005591642,11.8162402475701,32.3334724789791,34.7959881786022,44.433180273123,-76.6515158538215,4.66414447710448,1.27924528301887,0.954716981132076
Binny Ltd,BINNY,Real Estate,768.34568925,342,37.9055594104588,4.6087035605475,1.75010684544752,28.3933323994957,90.4361861777844,85.7402997618714,146.978171042197,20.6102621841457,33.0740510267579,33.0651613476754
SEPC Ltd,SEPC,,767.50792422,7.8,-4.27652490232351,-16.3862879994887,-7.15170932507661,-29.6086712640644,5.91516300741739,-7.62365130167949,69.6155336795597,-21.8454686385334,83.1640317975147,19.9699535374238
Jubilant Industries Ltd,JUBLINDS,Alcoholic Beverages,767.18739504,503.9,-82.4932682838715,-10.3719399988847,-2.15897483517503,-1.48957298907646,7.81796285257869,8.73242143703752,141.058686087244,9.07005624285675,162.464722483537,80.1740357478834
Ugar Sugar Works Ltd,UGARSUGAR,Sugar,766.125,71.45,44.9340175953085,23.4589983489265,1.97723569693207,1.77349227152633,6.6306305090815,7.6639830244024,322.244806247483,16.1838306147793,756.857142857143,87.4285714285714
Faze Three Ltd,FAZE3Q,Textiles,765.197335,319,30.6938361411954,11.6609757238411,7.77483237174488,7.63038687561213,13.2828507494666,15.2577130264447,349.93484913401,19.5189001050421,45.5667094149383,4.10825631274046
Shreyas Shipping and Logistics Ltd,SHREYAS,Logistics,764.890662055,335.65,17.2778554789925,11.1728036746334,6.21176404557446,7.6198836448759,11.9669459748649,13.6114840442012,315.883229947256,3.31120475614137,47.9743176648977,20.2686694465504
Dcm Shriram Industries Ltd,DCMSRIND,Packaged Foods & Meats,763.791384299997,100.85,11.7960059351351,11.0079733428537,3.93643343931813,3.30323436384042,9.31465714650453,8.54555657585961,156.100978059741,10.3977335181816,82.2980158215536,21.5293087796654
Spencer's Retail Ltd,SPENCERS,Retail - Department Stores,762.851776275,82.55,-4.65579356896552,-71.194247105086,-10.392023796688,-6.60294099868223,,2.4723248719509,-1.60499336621002,,506.777932810991,362.922614575507
Nagarjuna Fertilizers and Chemicals Ltd,NAGAFERT,Fertilizers & Agro Chemicals,762.532878825,13.05,-1.23922590939008,,-18.3152461856259,-38.4759201130523,-1.63462163464983,-13.9477008116254,94.385118933016,-2.41935189129888,,
Bliss GVS Pharma Ltd,BLISSGVS,Pharmaceuticals,760.99594748,72.65,11.1078083123631,8.68160275743215,6.50373316752027,11.4674522538205,22.3262606604557,21.2376345345898,-46.4105026342464,-15.6359657264491,14.7238226377263,4.15866458914616
Onward Technologies Ltd,ONWARDTEC,Outsourced services,756.8573019,328.25,102.973782571429,10.3121711680112,5.38205250247135,2.99133124414961,7.92968815789576,9.1937650075292,149.153773217799,35.962303449842,33.7003222341568,8.14983888292159
Kuantum Papers Ltd,KUANTUM,Paper Products,755.7030358,87.15,-59.3173497488225,-1.49093909268047,-0.80537846149956,-3.07796380855742,17.2706612026355,7.54270251987147,5.36466259942037,,77.7754172272974,68.8879446686968
Orient Bell Ltd,ORIENTBELL,Building Products - Ceramics,754.64209784,516.7,98.517245148826,3.13375744062836,1.78690149880444,1.48142417854448,7.83001560311976,7.28334654882316,115.190415377987,25.8994591834851,15.9712749739228,12.2322073337078
TGV SRAAC Ltd,TGVSL,Commodity Chemicals,754.447641,71.75,26.060367564767,5.04896361083737,2.12270635895367,2.84213626546239,16.5220723073394,15.6126055370116,161.46411063452,25.5506061727597,81.7702102554858,44.5322102227102
Equippp Social Impact Technologies Ltd,EQUIPPP,Biotechnology,754.141570875,72.95,59.5218287983425,,480.834914611006,90.7593123209169,,90.8309455587392,18121.4012479653,127.388664007488,,
Texmaco Infrastructure & Holdings Ltd,TEXINFRA,Real Estate,752.45401395,58.1,67.9723589837398,1.86159926006895,1.72715074733984,35.4126679462572,48.0654543609857,50.511836212412,-33.6289152710638,7.01265971893006,4.63005715923384,3.64290604550448
GIC Housing Finance Ltd,GICHSGFIN,Home Financing,752.03013669,137.05,7.12352123415743,8.05598055637164,0.820288643388506,8.51144453492216,17.6589591763373,11.2091137036111,-1.65198794286793,-15.9715363623605,826.735502496649,771.692124140166
Balaji Telefilms Ltd,BALAJITELE,Movies & TV Serials,751.39919149,73.7,-6.32224814042911,-18.7805668144145,-14.3657494424735,-37.4236412872347,-9.48073883045569,-25.2282889350715,8.39449120851726,-3.49548654180404,0.809137675473014,0.169151626122591
Satin Creditcare Network Ltd,SATIN,Consumer Finance,751.24321331,100.9,-53.7369966602295,-0.952689234543492,-0.182216907200368,-1.01291135938789,11.2971044882534,0.386181512556344,-2.28036511989237,-22.9992947632144,415.912822307154,388.509985465899
Vimta Labs Ltd,VIMTALABS,Labs & Life Sciences Services,750.44961045,333.05,35.0677388060747,11.6538691934869,8.23092751783689,10.1177249302634,22.9020475763514,25.43142168219,86.4248113584027,24.7798398239551,15.644613643379,7.32071200740817
Indo Amines Ltd,INDOAMIN,,749.041072,102.45,19.921305106383,25.341196293176,9.23129802852862,6.85393463242128,12.0827092102647,12.6487905357371,109.313789219399,24.7562904797589,98.0363188673438,32.7116035703293
Creative Newtech Ltd,CREATIVE,Technology Hardware,744.84,645,79.491995731057,16.5081042988019,5.405873189869,1.78028575771393,3.24821862102051,3.55677154582762,510.418975017241,,69.6011673151751,5.5609597924773
Dharamsi Morarji Chemical Co Ltd,DHARAMSI,Diversified Chemicals,744.332300385,356.15,22.8462952849908,20.1316155343405,13.7008768056519,15.6687346703217,18.5403441908649,20.8098879430578,-14.6892987317647,28.8575036355254,18.34195124723,9.5403147906131
Dynemic Products Ltd,DYNPRO,Commodity Chemicals,741.44698705,650.05,26.0156837561403,20.0386711197047,9.46985429715407,13.8215324927255,19.6468505657422,21.3482056256062,20.5381370877123,,97.698504027618,61.7695946809871
HT Media Ltd,HTMEDIA,Publishing,741.28262716,31.7,-10.4641816369283,-2.80477254775418,-1.63872801949633,-5.32183424484645,11.2777644504048,6.51631708636336,25.73569986684,-17.4212248477363,33.5234989403342,6.98858605728205
Saint-Gobain Sekurit India Ltd,SAINTGOBAIN,Auto Parts,734.7674705,79.8,64.2841181539808,8.45039183794173,6.95636297243015,10.412681060399,18.1411555187825,19.1218001275394,3.3623258095854,11.4063607726165,3.94224644348503,0
GFL Ltd,GFLLIMITED,Specialty Chemicals,733.24875,67.75,-3.16451059514048,-11.8814673517316,-3.44057505757555,-146.716899892357,-17.6856765537572,-161.54625466979,-45.0447404982813,-35.5426175752831,402.883475413538,381.960989104048
Shiva Cement Ltd,SHIVACEM,Cement,732.225,37.6,-33.3284023668639,,-8.55946235511834,-67.4133169683952,-42.7238353931638,-20.5584535133477,89.365728839591,14.4468419724576,,
Jyoti Resins and Adhesives Ltd,JYOTIRES,Commodity Chemicals,726.32,1880,59.7302631578947,33.6190212883605,9.19714102030784,11.2895738557237,8.56471649435413,15.6624268870114,279.52414358817,64.0760513877679,0.637232589895312,0.113791533909877
SML Isuzu Ltd,SMLISUZU,Trucks & Buses,719.81967204,492.4,-5.39231157420032,-41.6869652114171,-16.1330867867977,-22.3987784620031,1.79477222959469,-10.715304461634,-7.12453492727883,-16.7318231756023,102.273349767187,21.0588097194506
Speciality Restaurants Ltd,SPECIALITY,Restaurants & Cafes,719.626093525,153.55,-24.5271333853101,-19.6162332018453,-8.61206099476057,-17.1278458844133,6.16281634590655,11.4244016345592,245.195365612333,12.436560222337,0,0
Agarwal Industrial Corporation Ltd,AGARIND,Commodity Chemicals,718.227901875,575.05,17.7165244665762,22.9285673887224,11.6584706525178,4.47708448371066,7.62830593720449,8.06515737161789,299.850615053882,0.166026779619055,76.2990158584468,28.5503034011524
Xtglobal Infotech Ltd,XTGLOBAL,Software Services,716.035130175,54.8,35.5000064538919,30.0977393120943,11.7760392340028,10.2981721637905,-230.016126095834,14.3469825385479,120.618310600263,129.008847515228,64.7419186652763,58.5766423357664
Orient Paper and Industries Ltd,ORIENTPPR,Paper Products,715.06514174,34.05,-15.3678302544595,-3.40792986388055,-2.54578779630415,-10.2722034571826,11.95978343045,-5.24538048877408,10.7168904233746,-15.5026578708026,6.00885558583106,3.54427792915531
Mangalam Organics Ltd,MANORG,Commodity Chemicals,712.5185858,869.85,8.39343368830251,40.4662026885309,32.2671379972253,25.0198944855434,20.5387036594552,37.9734150726517,61.0420686556314,68.5732663311644,9.67536853816506,0.00794691461040178
Vishal Fabrics Ltd,VISHAL,Textiles,709.41991077,35.15,39.1944702082875,7.07639377590114,2.30726086069752,1.86728840836875,7.89834163227689,9.28898609334378,31.1777842781232,,146.300914380715,89.182347162397
Jagsonpal Pharmaceuticals Ltd,JAGSNPHARM,Pharmaceuticals,708.26293,291.35,41.5403478005866,14.637706043956,10.8983987982997,8.86451076219194,5.83971122925493,12.2023500051991,256.233516335881,49.4716390448484,5.56876896580005,0
HP Adhesives Ltd,HPAL,Diversified Chemicals,704.771092185,383.85,69.9871988267129,133.025099075297,13.7371257076598,8.12883435582823,,14.2799483371004,-16.098752034726,,336.492890995261,68.7203791469194
ASM Technologies Ltd,ASMTEC,IT Services & Consulting,700.315,654.3,82.2931844888368,15.7578002036848,8.55577338762377,6.05091012514219,9.3568398422153,14.3202502844141,436.666974739363,65.3305892791335,61.7117903930131,19.3187772925764
Kalyani Investment Company Ltd,KICL,Asset Management,699.36567426,1616.55,20.2245712625795,1.04216739474727,1.01788960107146,69.549477071601,90.7187406816818,93.543845534996,-10.5488189603895,-0.471437204212533,0,0
Jay Bharat Maruti Ltd,JAYBARMARU,Auto Parts,694.532,157.45,26.4684451219512,6.01076623525369,2.1508373019451,1.74483166763084,8.96872483767458,9.35652682745184,18.1869622509883,-5.97916609478668,81.9794190207366,52.0614317782766
Vijay Solvex Ltd,VIJSOLX,Agro Products,690.92859329,2131,10.347889670361,33.5493920209023,19.2179832198828,3.21329399931661,2.76252870138865,4.17386533713839,118.321796889976,66.1498167977709,48.299601857996,0.335932315859323
Anjani Portland Cement Ltd,APCL,Cement,686.12736096,267.65,8.07398636102613,27.4027376940812,19.8118596057678,20.5191355788965,21.3373208017981,29.5617529880478,12.6410267050527,,0.80852415465912,0.603505529727701
Vikas Lifecare Ltd,VIKASLIFE,Plastic Products,685.16968117,5.65,-195.762766048572,-5.824111822947,-1.73421861064315,-4.15874524714829,4.52969576300972,5.38260456273764,97.1087951350854,,62.6368681565922,24.3137843107845
Rama Phosphates Ltd,RAMAPHO,Fertilizers & Agro Chemicals,682.692623605,408.55,16.2198294988121,22.7292364186197,13.8018100734522,7.24353348133615,7.14444763648936,10.9470459669231,225.212860329518,39.5486318258184,2.69238300372038,0.0391619345995692
Vikas Ecotech Ltd,VIKASECO,Specialty Chemicals,681.622884055,5.8,-47.5329765728731,-10.5584802856827,-4.27268935105178,-11.8767599801226,15.054660968262,7.50372701673017,267.333392852791,-14.4583173915482,117.638370646766,4.16666666666666
Cheviot Co Ltd,CHEVIOT,Textiles,680.0272125,1146.95,8.97844220359123,11.6046394042931,10.7003849821637,17.1625388049217,18.4511232634896,22.199814189572,39.6310510881525,3.17514684664715,1.41753521849392,0.152454666725303
KBC Global Ltd,KBCGLOBAL,,679.575,11.2,33.5592592592593,17.9029263548758,6.70130385862731,15.7636618402616,29.4353152659808,33.1542892729254,-17.4203379378097,,74.8862158647594,13.816644993498
KSE Ltd,KSE,Agro Products,679.344,2125.85,6.01562029575843,58.6466555878687,43.03570748066,7.24723247232472,5.05265469402192,9.87004652655222,-23.3053693768766,21.7445385124631,16.6440413015755,4.08490682463285
Jayant Agro-Organics Ltd,JAYAGROGN,Specialty Chemicals,678.45,224.35,14.1373202750574,12.8022835496391,7.42000572077954,2.92514933560891,5.07869479658599,6.02523467024258,45.9453071924318,-7.56870274713638,40.8574813644666,2.1671520955719
Nahar Industrial Enterprises Ltd,NAHARINDUS,Textiles,675.006464245,166.05,-76.9676698112899,-1.18061211439954,-0.543212323548895,-0.614597568239941,8.3258486748761,7.180349696906,209.170591745881,7.79302186877091,93.7530292422855,17.4268942861759
Ganesh Benzoplast Ltd,GANESHBE,Specialty Chemicals,668.49299312,104.7,30.5526962120659,11.4468073975254,6.7473594942564,8.04796410048919,30.1296994711237,27.6014271526833,44.2381545502664,59.2884139289376,24.9968321013728,14.8384371700106
Allied Digital Services Ltd,ADSL,IT Services & Consulting,668.0831326,121.15,34.7236555405405,4.03883495145631,3.04488193960879,5.31286242889491,17.4420717226063,13.4533605787817,126.201247965274,32.2468445248593,11.1950620342272,0.966123738155695
Timex Group India Ltd,TIMEX,"Precious Metals, Jewellery & Watches",666.77475,64.55,-83.2427902621725,-48.2094492928076,-6.44797746025356,-5.63647878404052,2.20661439247013,-1.64661177960733,99.0679146319407,5.30432697384466,121.434262948207,88.1274900398407
Oriental Rail Infrastructure Ltd,ORIRAIL,Building Products - Laminates,665.16302,124,43.1363826199741,18.6052123552123,4.95437604421025,6.93532427813258,16.3407001082464,15.1299811100117,122.592297050933,-12.714963685048,183.420322043309,96.035535813437
Summit Securities Ltd,SUMMITSEC,Asset Management,664.35453414,608.8,36.3035264557377,0.505781944413735,0.463526422905804,63.0382363072683,84.3026248184053,89.2180502928006,2.97028766799257,3.3910391400799,0,0
Fermenta Biotech Ltd,FERMENTA,Pharmaceuticals,663.92111583,227,14.5852617713093,13.5935376942947,6.99909282408476,11.8557103789556,26.0112178968445,23.687980205756,-30.2764457965407,29.428276480379,64.442532404452,31.1221516000999
Enkei Wheels (India) Ltd,ENKEIWHEL,Auto Parts,662.105257325,379,40.6948529394592,-16.774090021663,-7.16808192093624,3.59240450430558,7.40911653914134,8.54051667034664,25.0558103488867,17.3573833898482,93.859465128474,67.7294179339276
